Mass (g),Luminosity (erg/s),Pressure (dyn/cm^2),Radius (cm),Temperature (K),Energy Generation Rate (erg/g/s),Opacity (cm^2/g),Adiabatic Gradient,Radiative Gradient,Convective or Radiative
1.5365472972972973e+33,4.8494700874863795e+33,1198405452868665.0,29493068819.502815,4529591.537316397,0.0012718972592303244,0.83778378057437,0.39894278688922824,0.029677257870021588,RAD
1.5374432432432434e+33,4.849471217688159e+33,1188774806590035.5,29534940859.259933,4523120.774379595,0.0012523394331098322,0.8388096581369229,0.3989403127344294,0.02962657369066478,RAD
1.5383391891891893e+33,4.849472330220799e+33,1179196760121513.5,29576968609.273476,4516636.976658068,0.0012330193299215481,0.8398403234238927,0.3989378314525511,0.029576072048950464,RAD
1.539235135135135e+33,4.849473425301442e+33,1169671002275697.0,29619153170.528152,4510140.05306607,0.00121393463739991,0.8408758577772819,0.39893534292269184,0.029525751905670132,RAD
1.5401310810810813e+33,4.84947450314555e+33,1160197225576507.5,29661495663.98521,4503629.910942885,0.0011950830642301678,0.8419159105055088,0.398932847023153,0.02947559709279653,RAD
1.541027027027027e+33,4.8494755639669094e+33,1150775126259202.0,29703997230.582405,4497106.4560528295,0.0011764623398927447,0.8429567189225823,0.39893034363145624,0.02942547251300809,RAD
1.541922972972973e+33,4.849476607977624e+33,1141404404270352.0,29746659031.234077,4490569.592585242,0.0011580702145061305,0.8439972870490718,0.39892783262435744,0.029375340936491957,RAD
1.542818918918919e+33,4.849477635388121e+33,1132084763267855.0,29789482246.831116,4484019.223154489,0.0011399044586686176,0.8450374805227076,0.39892531387786745,0.029325195466315786,RAD
1.543714864864865e+33,4.8494786464071456e+33,1122815910620941.1,29832468078.240906,4477455.248799971,0.001121962863298675,0.8460771625431954,0.39892278726726954,0.029275029200282483,RAD
1.5446108108108108e+33,4.849479641241766e+33,1113597557410157.6,29875617746.307426,4470877.56898611,0.0011042432394742388,0.8471161938156591,0.398920252667141,0.029224835230509418,RAD
1.545506756756757e+33,4.84948062009737e+33,1104429418427375.9,29918932491.851196,4464286.0816023545,0.0010867434182707967,0.8481544324928357,0.3989177099513755,0.0291746066430256,RAD
1.5464027027027027e+33,4.8494815831776664e+33,1095311212175801.4,29962413575.669235,4457680.68296319,0.0010694612505984873,0.8491917341159941,0.39891515899320523,0.02912433651738755,RAD
1.5472986486486486e+33,4.849482530684685e+33,1086242660869955.6,30006062278.535156,4451061.267808121,0.0010523946070381278,0.8502279515545927,0.39891259966522713,0.029074017926315997,RAD
1.5481945945945947e+33,4.849483462818776e+33,1077223490435684.6,30049879901.19912,4444427.72930168,0.0010355413776763271,0.8512629349446083,0.3989100318394287,0.029023643935352516,RAD
1.5490905405405405e+33,4.8494843797786095e+33,1068253430510168.4,30093867764.387775,4437779.959033436,0.0010188994719397193,0.8522965316255668,0.3989074553872176,0.02897320760253907,RAD
1.5499864864864864e+33,4.849485281761179e+33,1059332214441903.1,30138027208.804367,4431117.8470179755,0.0010024668184282755,0.8533285860762115,0.39890487017945014,0.028922701978119695,RAD
1.5508824324324325e+33,4.8494861689617963e+33,1050459579290709.6,30182359595.128693,4424441.281694917,0.0009862413647479123,0.8543589398488374,0.398902276086464,0.028872120104267113,RAD
1.5517783783783784e+33,4.8494870415740945e+33,1041635265827742.6,30226866304.017036,4417750.14992891,0.0009702210773423439,0.8553874315022292,0.39889967297811285,0.028821455014834362,RAD
1.5526743243243245e+33,4.849487899790028e+33,1032859018535469.5,30271548736.1023,4411044.337009625,0.0009544039413242019,0.856413896533211,0.3988970607238016,0.028770699735132587,RAD
1.5535702702702703e+33,4.849488743799871e+33,1024130585607694.9,30316408311.99385,4404323.726651767,0.0009387879603055707,0.8574381673067976,0.3988944391925244,0.028719847281737824,RAD
1.5544662162162162e+33,4.8494895737922196e+33,1015449718949539.1,30361446472.277668,4397588.200995066,0.0009233711562279204,0.8584600729848921,0.39889180825290566,0.028668890662325447,RAD
1.5553621621621623e+33,4.84949038995399e+33,1006816174177447.6,30406664677.516266,4390837.640604276,0.0009081515691914894,0.8594794394535707,0.3988891677732425,0.02861782287553678,RAD
1.5562581081081081e+33,4.849491192470419e+33,998229710619199.0,30452064408.24865,4384071.924469188,0.0008931272572842458,0.8604960892488618,0.3988865176215508,0.02856663691087618,RAD
1.557154054054054e+33,4.849491981525064e+33,989690091313888.5,30497647164.990433,4377290.930004611,0.0008782962964102959,0.861509841481099,0.39888385766561163,0.028515325748643287,RAD
1.55805e+33,4.849492757299805e+33,981197083011936.4,30543414468.23376,4370494.533050385,0.0008636567801180074,0.8625205117577325,0.39888118777302395,0.028463882359898853,RAD
1.558945945945946e+33,4.8494935199748394e+33,972750456175095.6,30589367858.44728,4363682.607871384,0.0008492068194277748,0.8635283741352797,0.39887850781125656,0.028412314908469915,RAD
1.559841891891892e+33,4.849494269728688e+33,964349984976433.4,30635508896.07625,4356855.027157499,0.0008349445426593942,0.8645359604618761,0.39887581764770536,0.028360705553735373,RAD
1.560737837837838e+33,4.849495006738192e+33,955995447300352.9,30681839161.5424,4350011.662023661,0.0008208680952593256,0.8655437205323088,0.3988731171497536,0.028309067405836375,RAD
1.5616337837837838e+33,4.849495731178512e+33,947686624742573.2,30728360255.244064,4343152.382009817,0.0008069756396276397,0.8665516976424424,0.3988704061848343,0.02825740018667943,RAD
1.56252972972973e+33,4.8494964432231307e+33,939423302610139.5,30775073797.55611,4336277.055080947,0.0007932653549448471,0.8675599360546347,0.3988676846204975,0.028205703677565912,RAD
1.5634256756756757e+33,4.8494971430438513e+33,931205269921428.9,30821981428.829918,4329385.547627063,0.0007797354369986288,0.8685684810288287,0.39886495232447977,0.028153977721190014,RAD
1.5643216216216216e+33,4.8494978308107966e+33,923032319406135.8,30869084809.39344,4322477.724463197,0.0007663840980104346,0.8695773788546383,0.3988622091647798,0.028102222223705155,RAD
1.5652175675675677e+33,4.8494985066924124e+33,914904247505279.5,30916385619.551193,4315553.448829412,0.0007532095664620975,0.8705866768844148,0.39885945500973496,0.028050437156860064,RAD
1.5661135135135136e+33,4.8494991708554626e+33,906820854371211.5,30963885559.584175,4308612.582390805,0.0007402100869224681,0.8715964235673233,0.3988566897281051,0.027998622560207083,RAD
1.5670094594594594e+33,4.8494998234650345e+33,898781943867601.5,31011586349.74999,4301654.985237489,0.0007273839198740413,0.8726066684844946,0.39885391318915864,0.027946778543386265,RAD
1.5679054054054055e+33,4.8495004646845334e+33,890787323569443.0,31059489730.282776,4294680.515884612,0.0007147293415397418,0.8736174623852534,0.39885112526276445,0.027894905288486902,RAD
1.5688013513513514e+33,4.849501094675687e+33,882836804763062.5,31107597461.393173,4287689.031272352,0.0007022446437098196,0.8746288572244559,0.39884832581948837,0.02784300305249002,RAD
1.5696972972972972e+33,4.849501713598545e+33,874930202446104.0,31155911323.268414,4280680.386765908,0.0006899281335689063,0.8756409062009869,0.39884551473069474,0.027791072169794265,RAD
1.5705932432432434e+33,4.849502321611474e+33,867067335327535.8,31204433116.072273,4273654.43615551,0.000677778133523324,0.876653663797449,0.3988426918686531,0.02773911305482905,RAD
1.5714891891891892e+33,4.8495029188711654e+33,859248025827658.9,31253164659.94503,4266611.031656421,0.0006657929810286285,0.8776671858210653,0.39883985710665143,0.027687126204757502,RAD
1.572385135135135e+33,4.849503505532629e+33,851472100078091.8,31302107795.003548,4259550.023908922,0.0006539710284174386,0.8786815294458289,0.39883701031911356,0.027635112202272143,RAD
1.5732810810810812e+33,4.849504081749196e+33,843739387921777.6,31351264381.341236,4252471.261978327,0.0006423106427276277,0.879696753255979,0.39883415138172523,0.027583071718488398,RAD
1.574177027027027e+33,4.8495046476725176e+33,836049722912992.2,31400636299.028004,4245374.593354981,0.0006308102055308936,0.8807129172907712,0.3988312801715641,0.027531005515937353,RAD
1.575072972972973e+33,4.849505203452568e+33,828402942317325.8,31450225448.110367,4238259.86395425,0.0006194681127616883,0.8817300830906393,0.39882839656723845,0.02747891445166291,RAD
1.575968918918919e+33,4.8495057492376394e+33,820798887111703.8,31500033748.61133,4231126.918116534,0.0006082827745466812,0.8827483137447749,0.39882550044903226,0.027426799480427505,RAD
1.5768648648648648e+33,4.849506285174346e+33,813237401984369.2,31550063140.53047,4223975.598607256,0.0005972526150346354,0.8837684250154335,0.3988225916990573,0.027374684922550265,RAD
1.577760810810811e+33,4.849506811407623e+33,805718335334889.2,31600315583.843933,4216805.746616867,0.0005863760722268563,0.8847995869467032,0.39881967020141423,0.027322852849978218,RAD
1.5786567567567568e+33,4.849507328080726e+33,798241539274164.4,31650793058.50435,4209617.201760853,0.000575651597808212,0.8858456257883724,0.3988167358423613,0.027271417436099902,RAD
1.5795527027027026e+33,4.8495078353352314e+33,790806869624411.5,31701497564.44094,4202409.802079718,0.0005650776569787058,0.8869080132158862,0.39881378851049093,0.027220419237176195,RAD
1.5804486486486488e+33,4.849508333311036e+33,783414185919173.4,31752431121.55948,4195183.384038996,0.0005546527282857426,0.88798825228303,0.3988108280969171,0.027169899313476933,RAD
1.5813445945945946e+33,4.8495088221463576e+33,776063351403324.2,31803595769.74223,4187937.7825292577,0.0005443753034570524,0.8890878781734701,0.39880785449547007,0.02711989924248572,RAD
1.5822405405405407e+33,4.8495093019777356e+33,768754233033053.8,31854993568.84807,4180672.8308660886,0.0005342438872342953,0.8902084589630457,0.39880486760290296,0.0270704611321967,RAD
1.5831364864864866e+33,4.8495097729400286e+33,761486701475886.2,31906626598.712353,4173388.3607901135,0.0005242569972074809,0.8913515963926072,0.39880186731910783,0.02702162763450291,RAD
1.5840324324324324e+33,4.849510235166417e+33,754260631110663.2,31958496959.14703,4166084.2024669773,0.0005144131636501066,0.8925189266510816,0.398798853547342,0.026973441958672885,RAD
1.5849283783783786e+33,4.849510688788401e+33,747075900027552.0,32010606769.940594,4158760.1844873526,0.0005047109293551486,0.8937182866866208,0.39879582619446735,0.026926133640950263,RAD
1.5858243243243244e+33,4.849511133935803e+33,739932390028051.0,32062958170.858032,4151416.1338669476,0.0004951488494719363,0.8949638665500131,0.39879278517119987,0.026880120232107237,RAD
1.5867202702702702e+33,4.8495115707367647e+33,732829986624976.8,32115553321.640934,4144051.8760464904,0.00048572549134384425,0.8962539080624728,0.39878973039237353,0.026835336613099434,RAD
1.5876162162162164e+33,4.8495119993177496e+33,725768579042470.8,32168394402.007423,4136667.2348917373,0.0004764394343469913,0.8975859365366425,0.3987866617772159,0.026791697085695617,RAD
1.5885121621621622e+33,4.849512419803542e+33,718748060216006.2,32221483611.652122,4129262.032693479,0.0004672892697298656,0.8989574172870141,0.39878357924963764,0.026749115241892232,RAD
1.589408108108108e+33,4.849512832317245e+33,711768326792374.2,32274823170.246258,4121836.0901675285,0.00045827360045394056,0.9003657540595452,0.3987804827385367,0.026707503945991057,RAD
1.5903040540540542e+33,4.849513236980285e+33,704829279129691.2,32328415317.437584,4114389.2264547246,0.0004493910410353449,0.901808287439651,0.3987773721781191,0.026666775317017166,RAD
1.5912e+33,4.849513633912407e+33,697930821297404.8,32382262312.85036,4106921.2591209416,0.0004406402173876014,0.9032822932394485,0.39877424750823215,0.026626840711509128,RAD
1.592095945945946e+33,4.849514023231679e+33,691072861076280.9,32436366436.08544,4099432.004157075,0.00043201976666545303,0.9047728611319722,0.39877110867471677,0.026587254561601433,RAD
1.592991891891892e+33,4.849514405054488e+33,684255309958410.2,32490729986.720226,4091921.2759790486,0.00042352833710984313,0.906264932886964,0.398767955629777,0.026547572632942582,RAD
1.5938878378378378e+33,4.8495147794955427e+33,677478083147215.1,32545355284.308605,4084388.8874278194,0.00041516458789406783,0.9077583744561529,0.3987647883323667,0.026507792201651396,RAD
1.5947837837837837e+33,4.849515146667871e+33,670741099557436.2,32600244668.381065,4076834.6497693663,0.0004069271889711229,0.9092530676883716,0.3987616067485959,0.026467911209447467,RAD
1.5956797297297298e+33,4.849515506682824e+33,664044281815139.0,32655400498.444637,4069258.372694696,0.00039881482092231466,0.9107488923044471,0.39875841085215674,0.026427927739006263,RAD
1.5965756756756757e+33,4.849515859650071e+33,657387556257720.2,32710825153.98285,4061659.8643198493,0.0003908261748071434,0.9122457258942958,0.3987552006247704,0.026387840020799625,RAD
1.5974716216216218e+33,4.849516205677604e+33,650770852933893.1,32766521034.45584,4054038.9311858867,0.00038295995201447706,0.9137434439177129,0.3987519760566555,0.026347646440280773,RAD
1.5983675675675676e+33,4.849516544871735e+33,644194105603704.1,32822490559.300224,4046395.3782589044,0.0003752148641151063,0.9152419197090448,0.3987487371470209,0.026307345545426984,RAD
1.5992635135135135e+33,4.8495168773370963e+33,637657251738518.4,32878736167.929214,4038729.008930021,0.0003675896327156568,0.9167410244861428,0.3987454839045794,0.02626693605465775,RAD
1.6001594594594596e+33,4.849517203176642e+33,631160232521025.6,32935260319.732567,4031039.6250153813,0.0003600829893139232,0.9182406273639002,0.398742216348089,0.026226416865145343,RAD
1.6010554054054054e+33,4.8495175224916455e+33,624702992845247.0,32992065494.07653,4023327.026756166,0.00035269367515566153,0.9197405953727401,0.39873893450691955,0.026185787061535747,RAD
1.6019513513513513e+33,4.8495178353817023e+33,618285481316522.4,33049154190.303947,4015591.012818576,0.0003454204410928468,0.9212407934824348,0.39873563842164644,0.026145045925098337,RAD
1.6028472972972974e+33,4.8495181419447277e+33,611907650251516.1,33106528927.73422,4007831.3802938396,0.00033826204744346564,0.9227410846316594,0.39873232814467274,0.026104192943324663,RAD
1.6037432432432433e+33,4.849518442276959e+33,605569455678224.0,33164192245.66322,4000047.924698222,0.00033121726385286574,0.9242414160123874,0.39872900374088244,0.026063230252174135,RAD
1.6046391891891894e+33,4.849518736472952e+33,599270857335958.2,33222146703.36345,3992240.4399730046,0.0003242848691566652,0.9257428223430475,0.39872566528832376,0.02602219080813382,RAD
1.6055351351351352e+33,4.849519024625586e+33,593011818675364.4,33280394880.083885,3984408.7184845065,0.00031746365124531395,0.9272458295658341,0.39872231287892557,0.025981093180592326,RAD
1.606431081081081e+33,4.8495193068260595e+33,586792306858406.4,33338939375.05009,3976552.551024068,0.0003107524069302847,0.9287506809130235,0.39871894661924734,0.025939948105381645,RAD
1.6073270270270272e+33,4.849519583163891e+33,580612292758373.2,33397782807.464188,3968671.7268080576,0.00030414994181196954,0.9302576263766592,0.398715566631267,0.0258987666811099,RAD
1.608222972972973e+33,4.849519853726922e+33,574471750959885.0,33456927816.50478,3960766.0334778773,0.0002976550701492934,0.931766922900187,0.39871217305320295,0.025857560382207254,RAD
1.609118918918919e+33,4.849520118601312e+33,568370659758880.4,33516377061.327076,3952835.257099951,0.0002912666147310833,0.933278834573264,0.3987087660403786,0.025816341072422457,RAD
1.610014864864865e+33,4.849520377871544e+33,562309001162623.1,33576133221.06282,3944879.1821657303,0.00028498340674921536,0.934793632829716,0.3987053457661235,0.025775121018790887,RAD
1.610910810810811e+33,4.8495206316204194e+33,556286760889707.7,33636198994.820255,3936897.591591701,0.00027880428567361856,0.9363115966484928,0.39870191242272174,0.025733912906091398,RAD
1.6118067567567567e+33,4.8495208799290617e+33,550303928370047.44,33696577101.68422,3928890.2667193706,0.0002727280991290956,0.9378330127575127,0.3986984662224003,0.02569272985181228,RAD
1.6127027027027028e+33,4.8495211228769146e+33,544360496744880.9,33757270280.716103,3920856.987315273,0.0002667537027740598,0.9393581758402442,0.39869500739836733,0.025651585421647628,RAD
1.6135986486486487e+33,4.8495213605417435e+33,538456462866776.9,33818281290.953777,3912797.531570978,0.00026087996018119697,0.9408873887448689,0.39869153620589626,0.02561049364554542,RAD
1.6144945945945945e+33,4.849521592999633e+33,532591827299623.6,33879612911.411713,3904711.676103077,0.000255105742720064,0.9424209626958309,0.39868805292346127,0.025569469034330293,RAD
1.6153905405405407e+33,4.849521820324989e+33,526766594318634.2,33941267941.080936,3896599.1959531866,0.00024942992944169566,0.9439592175075564,0.3986845578539264,0.025528526596924846,RAD
1.6162864864864865e+33,4.8495220425905394e+33,520980771910352.1,34003249198.92895,3888459.8645879608,0.0002438514069652373,0.9455024818001412,0.39868105132578757,0.02548768185819526,RAD
1.6171824324324323e+33,4.849522259867331e+33,515234371772640.1,34065559523.899868,3880293.453899074,0.00023836906936661523,0.9470510932167133,0.39867753369447306,0.025446950877446438,RAD
1.6180783783783785e+33,4.8495224722247326e+33,509527409314686.06,34128201774.91434,3872099.734203226,0.00023298181806930996,0.9486053986422064,0.3986740053437031,0.025406350267595596,RAD
1.6189743243243243e+33,4.8495226797304324e+33,503859903657007.9,34191178830.86951,3863878.4742421545,0.00022768856173725516,0.9501657544231987,0.3986704666869109,0.025365897215051888,RAD
1.6198702702702704e+33,4.8495228824504416e+33,498231877631441.4,34254493590.63914,3855629.441182614,0.00022248821616986945,0.951732526588534,0.3986669181687295,0.025325609500334505,RAD
1.6207662162162163e+33,4.84952308044909e+33,492643357781154.2,34318148973.073463,3847352.400616397,0.00021737970419930392,0.953306091070233,0.3986633602665446,0.025285505519458684,RAD
1.621662162162162e+33,4.849523273789029e+33,487094374360633.7,34382147916.99931,3839047.1165603157,0.00021236195558987052,0.9548868339244101,0.3986597934921166,0.025245604306126393,RAD
1.6225581081081083e+33,4.8495234625312314e+33,481584961335692.0,34446493381.22006,3830713.351456211,0.00020743390693975586,0.9564755199154729,0.3986562183932775,0.025205935262222107,RAD
1.623454054054054e+33,4.8495236467349886e+33,476115156383471.4,34511188344.51559,3822350.866170958,0.00020259450158499268,0.9580734157269639,0.3986526355556998,0.025166541255757378,RAD
1.62435e+33,4.849523826457915e+33,470685000892433.9,34576235805.64235,3813959.4199964534,0.00019784268950574652,0.9596806400934417,0.3986490456047469,0.025127435234310717,RAD
1.625245945945946e+33,4.8495240017559453e+33,465294539962366.25,34641638783.33336,3805538.770649621,0.00019317742723494902,0.9612972475361089,0.3986454492074013,0.02508862902124712,RAD
1.626141891891892e+33,4.8495241727457423e+33,459944087677646.5,34707399952.335144,3797089.2736861375,0.0001885979522405447,0.9629231408102067,0.39864184700051847,0.025050129720229818,RAD
1.627037837837838e+33,4.849524339592995e+33,454633889163132.0,34773521909.398766,3788611.6464150962,0.00018410355657547787,0.9645580519394653,0.39863823895987,0.025011927631167396,RAD
1.627933783783784e+33,4.849524502377431e+33,449363634929488.6,34840007969.057434,3780105.700457498,0.00017969304945700002,0.9662018909168573,0.39863462472881467,0.024974011644311987,RAD
1.6288297297297297e+33,4.8495246611767924e+33,444133015237543.06,34906861569.03679,3771571.229122589,0.00017536524754701625,0.9678545696489864,0.3986310039491838,0.024936370826092367,RAD
1.629725675675676e+33,4.849524816067895e+33,438941725746617.06,34974086263.401825,3763008.018073608,0.00017111898026761304,0.9695159994283127,0.39862737626269046,0.02489899437746278,RAD
1.6306216216216217e+33,4.84952496712663e+33,433789467514531.6,35041685722.55683,3754415.8453277964,0.00016695308974906157,0.97118609084936,0.3986237413111003,0.02486187163296636,RAD
1.6315175675675675e+33,4.849525114427964e+33,428675946997597.4,35109663733.24551,3745794.481256381,0.00016286643077240108,0.9728647537227252,0.39862009873641424,0.024824992059978946,RAD
1.6324135135135137e+33,4.8495252580459375e+33,423600876050619.7,35178024198.55091,3737143.688584582,0.0001588578707068513,0.974551896986763,0.3986164481810612,0.02478834525813906,RAD
1.6333094594594595e+33,4.849525398053666e+33,418563971926903.06,35246771137.8954,3728463.222391621,0.0001549262894422778,0.9762474286169914,0.3986127892881041,0.024751920958973706,RAD
1.6342054054054054e+33,4.849525534523341e+33,413564957278242.0,35315908687.04074,3719752.8301107064,0.00015107057931691527,0.9779512555332339,0.3986091217014591,0.024715709025730198,RAD
1.6351013513513515e+33,4.8495256675262274e+33,408603560154925.4,35385441098.088066,3711012.2515290384,0.0001472896450405852,0.9796632835043912,0.3986054450661295,0.0246796994534217,RAD
1.6359972972972973e+33,4.849525797132665e+33,403679514005741.56,35455372739.47778,3702241.218787821,0.00014358240361361777,0.9813834170509931,0.3986017590284538,0.024643882369101342,RAD
1.6368932432432432e+33,4.849525923412069e+33,398792557677968.5,35525708095.98974,3693439.456382242,0.00013994778424166802,0.9831115593453913,0.39859806323637176,0.02460824803237279,RAD
1.6377891891891893e+33,4.8495260464329305e+33,393942435417379.0,35596451768.743126,3684606.681161484,0.00013638472824666333,0.9848476121097406,0.3985943573397067,0.024572786836153764,RAD
1.6386851351351351e+33,4.8495261662628134e+33,389128896868244.9,35667608475.19641,3675742.6023287307,0.00013289218897405772,0.9865914755117022,0.398590640990467,0.024537489307704118,RAD
1.6395810810810813e+33,4.849526282968357e+33,384351697073326.3,35739183049.14754,3666846.921441149,0.00012946913169659718,0.9883430480579642,0.39858691384316786,0.02450234610993458,RAD
1.640477027027027e+33,4.8495263966152756e+33,379610596473884.3,35811180440.733696,3657919.33240991,0.00012611453351479905,0.9901022264855874,0.3985831755551741,0.0244673480430121,RAD
1.641372972972973e+33,4.8495265072683594e+33,374905360909669.9,35883605716.431496,3648959.52150017,0.00012282738325432055,0.9918689056512786,0.3985794257870668,0.02443248604627947,RAD
1.642268918918919e+33,4.849526614991472e+33,370235761618928.4,35956464059.05691,3639967.16733108,0.00011960668136041113,0.9936429158417357,0.39857566420303425,0.024397749664004674,RAD
1.643164864864865e+33,4.8495267198475514e+33,365601575238404.4,36029760767.76519,3630941.940875792,0.00011645143978963991,0.9954169951897662,0.3985718904712881,0.024362955074430814,RAD
1.6440608108108108e+33,4.849526821898613e+33,361002583803332.56,36103501258.05103,3621883.5054614437,0.00011336068189905077,0.9971860645686864,0.39856810426451017,0.024327974154424913,RAD
1.644956756756757e+33,4.849526921205745e+33,356438574747442.1,36177691061.74846,3612791.516769166,0.00011033344233295453,0.9989498828592008,0.3985643052603265,0.024292798187042726,RAD
1.6458527027027027e+33,4.8495270178291094e+33,351909340902961.3,36252335827.0308,3603665.622834092,0.00010736876690751137,1.0007082042151652,0.39856049314181596,0.024257418579518263,RAD
1.6467486486486486e+33,4.849527111827946e+33,347414680500608.4,36327441318.410805,3594505.464045341,0.00010446571249326942,1.0024607779243597,0.3985566675980531,0.024221826868278496,RAD
1.6476445945945947e+33,4.849527203260568e+33,342954397169596.1,36403013416.74057,3585310.673146025,0.00010162334689584515,1.0042073482706626,0.3985528283246863,0.024186014724473584,RAD
1.6485405405405406e+33,4.8495272921843623e+33,338528299937636.5,36479058119.2115,3576080.8752332577,9.88407487348939e-05,1.0059476543980976,0.3985489750245576,0.024149973960055873,RAD
1.6494364864864867e+33,4.849527378655792e+33,334136203230930.06,36555581539.354416,3566815.6877581356,9.611700732153166e-05,1.0076814301772328,0.3985451074083633,0.02411369653444218,RAD
1.6503324324324325e+33,4.849527462730395e+33,329777926874177.7,36632589907.03942,3557514.720525761,9.345122253438051e-05,1.0094084040744875,0.39854122519536006,0.024077174561798212,RAD
1.6512283783783784e+33,4.849527544462784e+33,325453296090570.5,36710089568.47605,3548177.5756952204,9.084250469437175e-05,1.0111349264986642,0.3985373281141203,0.024040557892579684,RAD
1.6521243243243245e+33,4.8495276239066454e+33,321162141501794.25,36788086986.21318,3538803.8477795934,8.828997443847958e-05,1.012868273146663,0.3985334159033382,0.024004016576003148,RAD
1.6530202702702704e+33,4.849527701114742e+33,316904299128033.4,36866588739.13896,3529393.1236459636,8.57927625925243e-05,1.0146081786118408,0.39852948831269097,0.023967540530262024,RAD
1.6539162162162162e+33,4.8495277761389105e+33,312679610387962.9,36945601522.48101,3519944.9825153975,8.335001004318993e-05,1.0163543610650245,0.3985255451037606,0.023931119623811246,RAD
1.6548121621621623e+33,4.849527849030063e+33,308487922098752.1,37025132147.80626,3510458.9959629574,8.096086760941393e-05,1.0181038823697546,0.3985215860510174,0.023894681735075578,RAD
1.6557081081081082e+33,4.8495279198381856e+33,304329086476069.1,37105187543.020935,3500934.7279177057,7.862449591328166e-05,1.0198540515224948,0.3985176109428724,0.02385816169691224,RAD
1.656604054054054e+33,4.84952798861234e+33,300202961134072.56,37185774752.37071,3491371.734662692,7.634006525056402e-05,1.02160689564176,0.3985136195828006,0.023821605464498886,RAD
1.6575e+33,4.8495280554006624e+33,296109409085415.5,37266900936.44059,3481769.564834958,7.410675546104778e-05,1.0233645220208334,0.3985096117905433,0.02378506054236605,RAD
1.658395945945946e+33,4.849528120250364e+33,292048298741249.75,37348573372.15487,3472127.759425548,7.192375579878817e-05,1.0251268968936258,0.39850558740339276,0.023748524514097775,RAD
1.6592918918918918e+33,4.849528183207731e+33,288019503911217.5,37430799452.777275,3462445.851779491,6.979026480240825e-05,1.0268931829144512,0.39850154627756396,0.02371197675270683,RAD
1.660187837837838e+33,4.8495282443181236e+33,284022903803455.6,37513586687.9109,3452723.3675958114,6.770549016559721e-05,1.0286633465843908,0.39849748828966275,0.023675415735766564,RAD
1.6610837837837838e+33,4.849528303625978e+33,280058383024599.44,37596942703.49808,3442959.824927534,6.566864860792257e-05,1.0304373562842106,0.3984934133382545,0.023638840362295237,RAD
1.66197972972973e+33,4.849528361174804e+33,276125831579773.62,37680875241.820656,3433154.7341816653,6.367896574608173e-05,1.0322151824491437,0.39848932134554155,0.023602249974862377,RAD
1.6628756756756758e+33,4.849528417007188e+33,272225144872602.62,37765392161.49968,3423307.5981192198,6.173567596573657e-05,1.0339967977641211,0.3984852122591537,0.023565644383288266,RAD
1.6637716216216216e+33,4.849528471164789e+33,268356223705201.44,37850501437.495674,3413417.911855194,5.983802229403026e-05,1.0357834137358748,0.3984810860540672,0.023529051975309318,RAD
1.6646675675675677e+33,4.849528523688343e+33,264518974278179.8,37936211161.10848,3403485.1628585793,5.798525627293126e-05,1.0375932047711478,0.398476942734651,0.023492885297945444,RAD
1.6655635135135136e+33,4.8495285746176583e+33,260713308190645.78,38022529539.97724,3393508.8309523696,5.617663783350995e-05,1.0394319040694255,0.39847278233685796,0.02345727120651648,RAD
1.6664594594594594e+33,4.849528623991621e+33,256939142440198.1,38109464898.08053,3383488.388313543,5.441143517127018e-05,1.0412991139740144,0.39846860493056524,0.023422197473275078,RAD
1.6673554054054056e+33,4.84952867184819e+33,253196399422930.25,38197025675.73627,3373423.2994730724,5.2688924622655406e-05,1.043194420733413,0.398464410622077,0.023387652181208675,RAD
1.6682513513513514e+33,4.8495287182243994e+33,249485006933433.72,38285220429.60166,3363313.0213159323,5.100839054284139e-05,1.045117393829372,0.39846019955679945,0.023353623744226476,RAD
1.6691472972972972e+33,4.849528763156359e+33,245804898164791.1,38374057832.67333,3353157.003081082,4.9369125184925564e-05,1.0470675853062474,0.3984559719221011,0.023320100929673255,RAD
1.6700432432432434e+33,4.849528806679252e+33,242156011708579.53,38463546674.28729,3342954.686361474,4.777042858062965e-05,1.0490445291043937,0.3984517279503686,0.023287072883356325,RAD
1.6709391891891892e+33,4.849528848827337e+33,238538291554874.12,38553695860.1188,3332705.505104065,4.621160842262423e-05,1.0510477404008218,0.39844746792227564,0.02325452915728857,RAD
1.6718351351351353e+33,4.849528889633949e+33,234951687092240.06,38644514412.18258,3322408.885609792,4.469197994857434e-05,1.0530767149607518,0.3984431921702754,0.023222459740366973,RAD
1.6727310810810812e+33,4.8495289291314956e+33,231396153107741.53,38736011468.83261,3312064.246533598,4.321086582702678e-05,1.055130928504081,0.39843890108233326,0.02319085509222288,RAD
1.673627027027027e+33,4.8495289673514597e+33,227871649786933.9,38828196284.762314,3301670.9988844106,4.176759604522462e-05,1.0572098360913849,0.398434595105917,0.023159706180500058,RAD
1.6745229729729732e+33,4.8495290043244e+33,224378142713867.16,38921078231.004456,3291228.546025151,4.0361507798969786e-05,1.0593128715345848,0.39843027475226206,0.02312900452183852,RAD
1.675418918918919e+33,4.8495290400799497e+33,220915602871089.2,39014666794.93107,3280736.2836727435,3.8991945384618645e-05,1.061439446838019,0.3984259406009281,0.02309874222686248,RAD
